,id,collection,file,date,year,month,day,time,duration,country,channel,title,video_resolution,video_resolution_original,language,recording_location,original_broadcast_date,original_broadcast_time,original_broadcast_timezone,local_broadcast_date,local_broadcast_time,local_broadcast_timezone
365,t__7dedb308_b3c5_11e5_b552_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1500_US_KCET_Democracy_Now.txt,2016-01-05,2016,01,05,1500,0:59:55.18,US,KCET,Democracy Now,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,07:00,America/Los_Angeles
366,t__cae3afc8_b3c5_11e5_bd1d_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1500_US_KNBC_Today_Show.txt,2016-01-05,2016,01,05,1500,0:59:54.90,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,07:00,America/Los_Angeles
367,t__2daa0942_b3ce_11e5_910a_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1600_US_CNN_This_Hour_With_Berman_and_Michaela.txt,2016-01-05,2016,01,05,1600,0:59:55.10,US,CNN,This Hour With Berman and Michaela,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,08:00,America/Los_Angeles
368,t__2daa0938_b3ce_11e5_891d_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1600_US_FOX-News_Happening_Now.txt,2016-01-05,2016,01,05,1600,0:59:54.81,US,FOX_News,Happening Now,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,08:00,America/Los_Angeles
369,t__ded446de_b3cd_11e5_8893_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1600_US_HLN_HLN_Morning_Express.txt,2016-01-05,2016,01,05,1600,0:59:54.92,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,08:00,America/Los_Angeles
370,t__0b8198bc_b3ce_11e5_a21f_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1600_US_KABC_Good_Morning_America.txt,2016-01-05,2016,01,05,1600,0:59:53.37,US,KABC,Good Morning America,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,08:00,America/Los_Angeles
371,t__12bde4e6_b3ce_11e5_b022_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1600_US_KCBS_This_Morning.txt,2016-01-05,2016,01,05,1600,0:59:54.29,US,KCBS,This Morning,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,08:00,America/Los_Angeles
372,t__f2e28b7c_b3cd_11e5_a3ab_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1600_US_KNBC_Today_Show.txt,2016-01-05,2016,01,05,1600,0:59:54.93,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,08:00,America/Los_Angeles
373,t__6b97167a_b3d6_11e5_9b8c_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1700_US_CNN_Legal_View_With_Ashleigh_Banfield.txt,2016-01-05,2016,01,05,1700,0:59:54.80,US,CNN,Legal View With Ashleigh Banfield,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,09:00,America/Los_Angeles
374,t__3941d08e_b3d6_11e5_aa62_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1700_US_HLN_The_Daily_Share.txt,2016-01-05,2016,01,05,1700,0:59:54.94,US,HLN,The Daily Share,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,09:00,America/Los_Angeles
375,t__07e43d34_b3df_11e5_a543_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1700_US_KNBC_Today_Show.txt,2016-01-05,2016,01,05,1700,1:59:54.49,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,09:00,America/Los_Angeles
376,t__2c23dcb2_b3d6_11e5_97fb_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1700_US_MSNBC_Andrea_Mitchell_Reports.txt,2016-01-05,2016,01,05,1700,0:59:53.72,US,MSNBC,Andrea Mitchell Reports,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,09:00,America/Los_Angeles
377,t__e8fccc1a_b3de_11e5_940c_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1800_US_CNN_Wolf.txt,2016-01-05,2016,01,05,1800,0:59:53.59,US,CNN,Wolf,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,10:00,America/Los_Angeles
378,t__f9d17d56_b3de_11e5_88be_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1800_US_FOX-News_Happening_Now.txt,2016-01-05,2016,01,05,1800,0:59:53.66,US,FOX_News,Happening Now,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,10:00,America/Los_Angeles
379,t__ab3cd46a_b3de_11e5_a437_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1800_US_HLN_The_Daily_Share.txt,2016-01-05,2016,01,05,1800,0:59:53.79,US,HLN,The Daily Share,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,10:00,America/Los_Angeles
380,t__fa91826a_b3e6_11e5_b3bc_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1800_US_MSNBC_Live_with_Thomas_Roberts.txt,2016-01-05,2016,01,05,1800,1:59:54.98,US,MSNBC,Live with Thomas Roberts,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,10:00,America/Los_Angeles
381,t__18aa29fa_b3e7_11e5_8188_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_1900_US_CNN_Newsroom.txt,2016-01-05,2016,01,05,1900,0:59:55.01,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,11:00,America/Los_Angeles
382,t__89d01e70_b3ef_11e5_b81e_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2000_US_CNN_Newsroom.txt,2016-01-05,2016,01,05,2000,0:59:53.47,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,12:00,America/Los_Angeles
383,t__a63f9d7e_b3ef_11e5_b12d_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2000_US_FOX-News_Shephard_Smith_Reporting.txt,2016-01-05,2016,01,05,2000,0:59:54.97,US,FOX_News,Shephard Smith Reporting,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,12:00,America/Los_Angeles
384,t__7e8920b6_b3ef_11e5_8d7a_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2000_US_KNBC_4_News_at_Noon.txt,2016-01-05,2016,01,05,2000,0:59:53.39,US,KNBC,4 News at Noon,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,12:00,America/Los_Angeles
385,t__df93a202_b3f7_11e5_9168_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2100_US_CNN_The_Lead_With_Jake_Tapper.txt,2016-01-05,2016,01,05,2100,0:59:54.93,US,CNN,The Lead With Jake Tapper,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,13:00,America/Los_Angeles
386,t__71c80f62_b409_11e5_a031_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2200_US_CNN_Situation_Room.txt,2016-01-05,2016,01,05,2200,1:59:55.22,US,CNN,Situation Room,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,14:00,America/Los_Angeles
387,t__3de81722_b400_11e5_84a6_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2200_US_KNBC_Access_Hollywood_Live.txt,2016-01-05,2016,01,05,2200,0:59:54.61,US,KNBC,Access Hollywood Live,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,14:00,America/Los_Angeles
388,t__3a2679d0_b400_11e5_a6d6_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2200_US_KTTV-FOX_The_Doctor_Oz_Show.txt,2016-01-05,2016,01,05,2200,0:59:54.79,US,KTTV_FOX,The Doctor Oz Show,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,14:00,America/Los_Angeles
389,t__175c7abc_b400_11e5_9d7a_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2200_US_MSNBC_MTP_Daily.txt,2016-01-05,2016,01,05,2200,0:59:53.69,US,MSNBC,MTP Daily,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,14:00,America/Los_Angeles
390,t__d589c9ba_b408_11e5_923d_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2300_US_FOX-News_Special_Report_with_Bret_Baier.txt,2016-01-05,2016,01,05,2300,0:59:53.66,US,FOX_News,Special Report with Bret Baier,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,15:00,America/Los_Angeles
391,t__7698b6b4_b408_11e5_addb_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2300_US_MSNBC_Live.txt,2016-01-05,2016,01,05,2300,0:59:54.28,US,MSNBC,Live,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,15:00,America/Los_Angeles
392,t__88fe4a62_b408_11e5_95b6_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-05/2016-01-05_2300_US_MSNBC_MSNBC_Live.txt,2016-01-05,2016,01,05,2300,0:59:53.97,US,MSNBC,MSNBC Live,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,15:00,America/Los_Angeles
393,t__a2674a04_b40c_11e5_8dc8_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0000_FR_KCET_France_24.txt,2016-01-06,2016,01,06,0000,0:29:55.02,FR,KCET,France 24,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,16:00,America/Los_Angeles
394,t__3637a1a8_b411_11e5_b529_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0000_US_CNN_Erin_Burnett_Out_Front.txt,2016-01-06,2016,01,06,0000,0:59:53.49,US,CNN,Erin Burnett Out Front,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,16:00,America/Los_Angeles
395,t__3637a0fe_b411_11e5_be47_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0000_US_FOX-News_On_the_Record_with_Greta_Van_Susteren.txt,2016-01-06,2016,01,06,0000,0:59:54.85,US,FOX_News,On the Record with Greta Van Susteren,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,16:00,America/Los_Angeles
396,t__0a1004c6_b411_11e5_a706_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0000_US_KNBC_The_Ellen_DeGeneres_Show.txt,2016-01-06,2016,01,06,0000,0:59:53.52,US,KNBC,The Ellen DeGeneres Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,16:00,America/Los_Angeles
397,t__e19039da_b410_11e5_9283_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0000_US_MSNBC_Hardball_with_Chris_Matthews.txt,2016-01-06,2016,01,06,0000,0:59:53.69,US,MSNBC,Hardball with Chris Matthews,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,16:00,America/Los_Angeles
398,t__db3fd040_b410_11e5_8ae2_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0030_DE_KCET_Deutsche_Welle_Journal.txt,2016-01-06,2016,01,06,0030,0:29:53.55,DE,KCET,Deutsche Welle Journal,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,16:30,America/Los_Angeles
399,t__051b5c28_b415_11e5_9a85_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_UK_KCET_BBC_World_News_America.txt,2016-01-06,2016,01,06,0100,0:29:55.42,UK,KCET,BBC World News America,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
400,t__b8177c22_b419_11e5_b9eb_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_US_CNN_Anderson_Cooper_360.txt,2016-01-06,2016,01,06,0100,0:59:54.78,US,CNN,Anderson Cooper 360,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
401,t__badccb74_b419_11e5_a552_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_US_FOX-News_The_OReilly_Factor.txt,2016-01-06,2016,01,06,0100,0:59:54.95,US,FOX_News,The OReilly Factor,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
402,t__568ebc2c_b419_11e5_bb3a_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_US_HLN_Nancy_Grace.txt,2016-01-06,2016,01,06,0100,0:59:53.99,US,HLN,Nancy Grace,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
403,t__96a71732_b419_11e5_83ad_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_US_KABC_Eyewitness_News_5PM.txt,2016-01-06,2016,01,06,0100,0:59:54.35,US,KABC,Eyewitness News 5PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
404,t__9c2bb83e_b419_11e5_9e28_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_US_KCBS_CBS_2_News_at_5PM.txt,2016-01-06,2016,01,06,0100,0:59:53.60,US,KCBS,CBS 2 News at 5PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
405,t__68dd1522_b419_11e5_a632_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_US_KNBC_Channel_4_News.txt,2016-01-06,2016,01,06,0100,0:59:55.06,US,KNBC,Channel 4 News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
406,t__59a3c95c_b419_11e5_833b_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0100_US_MSNBC_All_In_With_Chris_Hayes.txt,2016-01-06,2016,01,06,0100,0:59:53.93,US,MSNBC,All In With Chris Hayes,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:00,America/Los_Angeles
407,t__3c0a6252_b419_11e5_9f23_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0130_US_KCET_Nightly_Business_Report.txt,2016-01-06,2016,01,06,0130,0:29:55.18,US,KCET,Nightly Business Report,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,17:30,America/Los_Angeles
408,t__67b130f8_b41d_11e5_b273_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0200_UK_KCET_BBC_World_News.txt,2016-01-06,2016,01,06,0200,0:29:54.98,UK,KCET,BBC World News,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:00,America/Los_Angeles
409,t__d5f52fca_b421_11e5_af19_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0200_US_FOX-News_The_Kelly_File.txt,2016-01-06,2016,01,06,0200,0:59:54.82,US,FOX_News,The Kelly File,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:00,America/Los_Angeles
410,t__85a18b3a_b41d_11e5_a44c_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0200_US_KABC_Eyewitness_News_6PM.txt,2016-01-06,2016,01,06,0200,0:29:55.37,US,KABC,Eyewitness News 6PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:00,America/Los_Angeles
411,t__5ad706f0_b41d_11e5_ad6d_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0200_US_KCBS_CBS_2_News_at_6.txt,2016-01-06,2016,01,06,0200,0:28:53.71,US,KCBS,CBS 2 News at 6,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:00,America/Los_Angeles
412,t__7a6a4220_b41d_11e5_ac0c_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0200_US_KNBC_Channel_4_News.txt,2016-01-06,2016,01,06,0200,0:29:53.22,US,KNBC,Channel 4 News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:00,America/Los_Angeles
413,t__aa0e31e0_b421_11e5_abb0_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0200_US_KOCE_The_PBS_Newshour.txt,2016-01-06,2016,01,06,0200,0:59:54.98,US,KOCE,The PBS Newshour,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:00,America/Los_Angeles
414,t__a9a745de_b421_11e5_877c_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0200_US_MSNBC_The_Rachel_Maddow_Show.txt,2016-01-06,2016,01,06,0200,0:59:54.93,US,MSNBC,The Rachel Maddow Show,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:00,America/Los_Angeles
415,t__e1ff0264_b421_11e5_9f75_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0229_US_KCBS_CBS_Evening_News.txt,2016-01-06,2016,01,06,0229,0:30:53.63,US,KCBS,CBS Evening News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:29,America/Los_Angeles
416,t__a2c0cc4a_b421_11e5_bcda_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0230_QA_AlJazeera_America_Tonight.txt,2016-01-06,2016,01,06,0230,0:29:54.94,QA,AlJazeera,America Tonight,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-05,18:30,America/Los_Angeles
417,t__bb473150_b421_11e5_997b_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0230_US_KABC_World_News_Tonight_With_David_Muir.txt,2016-01-06,2016,01,06,0230,0:29:54.97,US,KABC,World News Tonight With David Muir,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:30,America/Los_Angeles
418,t__98cae680_b421_11e5_b9fb_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0230_US_KCET_Newsline.txt,2016-01-06,2016,01,06,0230,0:29:55.30,US,KCET,Newsline,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:30,America/Los_Angeles
419,t__bbea0592_b421_11e5_9e3b_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0230_US_KNBC_NBC_Nightly_News.txt,2016-01-06,2016,01,06,0230,0:29:53.71,US,KNBC,NBC Nightly News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,18:30,America/Los_Angeles
420,t__cae65aa6_b425_11e5_b806_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0300_QA_AlJazeera_America_Tonight.txt,2016-01-06,2016,01,06,0300,0:29:53.69,QA,AlJazeera,America Tonight,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-05,19:00,America/Los_Angeles
421,t__52353b04_b42a_11e5_9706_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0300_US_CNN_CNN_Tonight.txt,2016-01-06,2016,01,06,0300,0:59:54.98,US,CNN,CNN Tonight,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,19:00,America/Los_Angeles
422,t__5231c028_b42a_11e5_b956_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0300_US_FOX-News_Hannity.txt,2016-01-06,2016,01,06,0300,0:59:54.95,US,FOX_News,Hannity,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,19:00,America/Los_Angeles
423,t__e722e1ee_b425_11e5_a19c_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0300_US_KCBS_The_Insider.txt,2016-01-06,2016,01,06,0300,0:29:54.87,US,KCBS,The Insider,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,19:00,America/Los_Angeles
424,t__ddf70514_b425_11e5_95d9_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0300_US_KNBC_EXTRA.txt,2016-01-06,2016,01,06,0300,0:29:54.74,US,KNBC,EXTRA,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,19:00,America/Los_Angeles
425,t__050f2cea_b42a_11e5_ac91_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0300_US_MSNBC_The_Last_Word_With_Lawrence_ODonnell.txt,2016-01-06,2016,01,06,0300,0:59:53.81,US,MSNBC,The Last Word With Lawrence ODonnell,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,19:00,America/Los_Angeles
426,t__168ef540_b42a_11e5_b814_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0330_US_KCAL_Entertainment_Tonight.txt,2016-01-06,2016,01,06,0330,0:29:53.61,US,KCAL,Entertainment Tonight,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,19:30,America/Los_Angeles
427,t__13a3885a_b42a_11e5_aac2_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0330_US_KNBC_Access_Hollywood.txt,2016-01-06,2016,01,06,0330,0:29:53.19,US,KNBC,Access Hollywood,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,19:30,America/Los_Angeles
428,t__2892fbb6_b42e_11e5_a141_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0400_QA_AlJazeera_News.txt,2016-01-06,2016,01,06,0400,0:29:53.61,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-05,20:00,America/Los_Angeles
429,t__8a980884_b432_11e5_b26f_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0400_US_CNN_Anderson_Cooper_360.txt,2016-01-06,2016,01,06,0400,0:59:53.47,US,CNN,Anderson Cooper 360,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,20:00,America/Los_Angeles
430,t__4c7f5146_b42e_11e5_b8c0_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0400_US_ComedyCentral_Daily_Show.txt,2016-01-06,2016,01,06,0400,0:30:54.92,US,ComedyCentral,Daily Show,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,20:00,America/Los_Angeles
431,t__58a841c2_b432_11e5_b255_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0430_QA_AlJazeera_Inside_Story.txt,2016-01-06,2016,01,06,0430,0:29:53.77,QA,AlJazeera,Inside Story,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-05,20:30,America/Los_Angeles
432,t__c68eb0cc_b432_11e5_88f0_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0431_US_ComedyCentral_The_Nightly_Show.txt,2016-01-06,2016,01,06,0431,0:31:53.75,US,ComedyCentral,The Nightly Show,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,20:31,America/Los_Angeles
433,t__ef7281e6_b43a_11e5_8940_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0500_US_CNN_Anderson_Cooper_360.txt,2016-01-06,2016,01,06,0500,0:59:53.49,US,CNN,Anderson Cooper 360,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,21:00,America/Los_Angeles
434,t__c9fdbe3a_b43a_11e5_96e9_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0500_US_KOCE_Frontline.txt,2016-01-06,2016,01,06,0500,0:59:53.93,US,KOCE,Frontline,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,21:00,America/Los_Angeles
435,t__26e494a4_b443_11e5_bc97_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0600_US_KOCE_Frontline.txt,2016-01-06,2016,01,06,0600,0:59:53.90,US,KOCE,Frontline,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,22:00,America/Los_Angeles
436,t__48dc5880_b443_11e5_b316_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-06/2016-01-06_0600_US_KTLA_KTLA_News_at_10PM.txt,2016-01-06,2016,01,06,0600,0:59:54.58,US,KTLA,KTLA News at 10PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-05,22:00,America/Los_Angeles
